close,datetime,symbol
45.05,2021-06-24 00:00:00,ELET3
42.29,2021-06-24 00:00:00,SLCE3
74.87,2021-06-24 00:00:00,UNIP6
19.72,2021-06-24 00:00:00,RECV3
42.86,2021-06-25 00:00:00,ELET6
41.4,2021-06-25 00:00:00,SLCE3
19.46,2021-06-25 00:00:00,RECV3
46.25,2021-06-25 00:00:00,RRRP3
72.53,2021-06-25 00:00:00,UNIP6
23.16,2021-06-25 00:00:00,CPFE3
33.72,2021-06-25 00:00:00,SMTO3
18.45,2021-06-25 00:00:00,LOGN3
34.2,2021-06-25 00:00:00,HYPE3
43.5,2021-06-25 00:00:00,ELET3
23,2021-06-28 00:00:00,CPFE3
19.17,2021-06-28 00:00:00,RECV3
19,2021-06-28 00:00:00,LOGN3
33.61,2021-06-28 00:00:00,SMTO3
74.1,2021-06-28 00:00:00,UNIP6
46.33,2021-06-28 00:00:00,RRRP3
43.04,2021-06-28 00:00:00,ELET6
43.7,2021-06-28 00:00:00,ELET3
42.45,2021-06-28 00:00:00,SLCE3
34.19,2021-06-28 00:00:00,HYPE3
77.62,2021-06-29 00:00:00,UNIP6
46.07,2021-06-29 00:00:00,RRRP3
33.07,2021-06-29 00:00:00,SMTO3
33.72,2021-06-29 00:00:00,HYPE3
43.01,2021-06-29 00:00:00,ELET3
18.77,2021-06-29 00:00:00,LOGN3
22.84,2021-06-29 00:00:00,CPFE3
42.73,2021-06-29 00:00:00,SLCE3
19.51,2021-06-29 00:00:00,RECV3
42.3,2021-06-29 00:00:00,ELET6
33.4,2021-06-30 00:00:00,HYPE3
44.52,2021-06-30 00:00:00,SLCE3
45.34,2021-06-30 00:00:00,RRRP3
33.95,2021-06-30 00:00:00,SMTO3
77.01,2021-06-30 00:00:00,UNIP6
18.87,2021-06-30 00:00:00,LOGN3
19.62,2021-06-30 00:00:00,RECV3
41.63,2021-06-30 00:00:00,ELET6
42.38,2021-06-30 00:00:00,ELET3
22.63,2021-06-30 00:00:00,CPFE3
19.39,2021-07-01 00:00:00,RECV3
18.39,2021-07-01 00:00:00,LOGN3
33.89,2021-07-01 00:00:00,SMTO3
41.65,2021-07-01 00:00:00,ELET6
45.11,2021-07-01 00:00:00,SLCE3
42.62,2021-07-01 00:00:00,ELET3
77.17,2021-07-01 00:00:00,UNIP6
45.75,2021-07-01 00:00:00,RRRP3
22.34,2021-07-01 00:00:00,CPFE3
33.01,2021-07-01 00:00:00,HYPE3
41.61,2021-07-02 00:00:00,ELET6
20.1,2021-07-02 00:00:00,RECV3
34.99,2021-07-02 00:00:00,SMTO3
76.36,2021-07-02 00:00:00,UNIP6
18.51,2021-07-02 00:00:00,LOGN3
22.56,2021-07-02 00:00:00,CPFE3
44.67,2021-07-02 00:00:00,SLCE3
33.37,2021-07-02 00:00:00,HYPE3
42.76,2021-07-02 00:00:00,ELET3
46.2,2021-07-02 00:00:00,RRRP3
33.31,2021-07-05 00:00:00,HYPE3
46.74,2021-07-05 00:00:00,SLCE3
22.67,2021-07-05 00:00:00,CPFE3
75.41,2021-07-05 00:00:00,UNIP6
35.07,2021-07-05 00:00:00,SMTO3
42.14,2021-07-05 00:00:00,ELET3
20.54,2021-07-05 00:00:00,RECV3
46.86,2021-07-05 00:00:00,RRRP3
41.03,2021-07-05 00:00:00,ELET6
19.07,2021-07-05 00:00:00,LOGN3
72.6,2021-07-06 00:00:00,UNIP6
22.46,2021-07-06 00:00:00,CPFE3
32.83,2021-07-06 00:00:00,HYPE3
41.86,2021-07-06 00:00:00,ELET3
45.19,2021-07-06 00:00:00,SLCE3
20.22,2021-07-06 00:00:00,RECV3
18.43,2021-07-06 00:00:00,LOGN3
33.72,2021-07-06 00:00:00,SMTO3
46.16,2021-07-06 00:00:00,RRRP3
40.49,2021-07-06 00:00:00,ELET6
33.04,2021-07-07 00:00:00,SMTO3
43.6,2021-07-07 00:00:00,SLCE3
42.22,2021-07-07 00:00:00,ELET3
20.06,2021-07-07 00:00:00,RECV3
18.69,2021-07-07 00:00:00,LOGN3
41.05,2021-07-07 00:00:00,ELET6
72.82,2021-07-07 00:00:00,UNIP6
33.27,2021-07-07 00:00:00,HYPE3
47.01,2021-07-07 00:00:00,RRRP3
22.59,2021-07-07 00:00:00,CPFE3
46,2021-07-08 00:00:00,RRRP3
41.91,2021-07-08 00:00:00,ELET3
42.31,2021-07-08 00:00:00,SLCE3
22.29,2021-07-08 00:00:00,CPFE3
18.53,2021-07-08 00:00:00,LOGN3
72.71,2021-07-08 00:00:00,UNIP6
40.69,2021-07-08 00:00:00,ELET6
19.12,2021-07-08 00:00:00,RECV3
32.08,2021-07-08 00:00:00,SMTO3
32.9,2021-07-08 00:00:00,HYPE3
18.59,2021-07-12 00:00:00,LOGN3
32.86,2021-07-12 00:00:00,SMTO3
19.28,2021-07-12 00:00:00,RECV3
33.21,2021-07-12 00:00:00,HYPE3
41.38,2021-07-12 00:00:00,SLCE3
46.53,2021-07-12 00:00:00,RRRP3
42.82,2021-07-12 00:00:00,ELET3
41.3,2021-07-12 00:00:00,ELET6
74.28,2021-07-12 00:00:00,UNIP6
22.67,2021-07-12 00:00:00,CPFE3
41.66,2021-07-13 00:00:00,SLCE3
19.04,2021-07-13 00:00:00,LOGN3
33.35,2021-07-13 00:00:00,SMTO3
35.32,2021-07-13 00:00:00,HYPE3
19.07,2021-07-13 00:00:00,RECV3
42.55,2021-07-13 00:00:00,ELET3
46.22,2021-07-13 00:00:00,RRRP3
41.08,2021-07-13 00:00:00,ELET6
22.36,2021-07-13 00:00:00,CPFE3
72.94,2021-07-13 00:00:00,UNIP6
45.4,2021-07-14 00:00:00,RRRP3
40.95,2021-07-14 00:00:00,SLCE3
34.28,2021-07-14 00:00:00,HYPE3
18.86,2021-07-14 00:00:00,LOGN3
41.94,2021-07-14 00:00:00,ELET6
19.18,2021-07-14 00:00:00,RECV3
22.73,2021-07-14 00:00:00,CPFE3
74.88,2021-07-14 00:00:00,UNIP6
43.39,2021-07-14 00:00:00,ELET3
33.05,2021-07-14 00:00:00,SMTO3
18.46,2021-07-15 00:00:00,RECV3
41.96,2021-07-15 00:00:00,ELET6
76.29,2021-07-15 00:00:00,UNIP6
18.71,2021-07-15 00:00:00,LOGN3
43.55,2021-07-15 00:00:00,RRRP3
32.7,2021-07-15 00:00:00,SMTO3
41.04,2021-07-15 00:00:00,SLCE3
22.65,2021-07-15 00:00:00,CPFE3
33.91,2021-07-15 00:00:00,HYPE3
43.16,2021-07-15 00:00:00,ELET3
32.43,2021-07-16 00:00:00,SMTO3
22.33,2021-07-16 00:00:00,CPFE3
41.07,2021-07-16 00:00:00,SLCE3
18.55,2021-07-16 00:00:00,LOGN3
18.76,2021-07-16 00:00:00,RECV3
41.91,2021-07-16 00:00:00,ELET6
43.39,2021-07-16 00:00:00,ELET3
43.39,2021-07-16 00:00:00,RRRP3
76.12,2021-07-16 00:00:00,UNIP6
34.04,2021-07-16 00:00:00,HYPE3
41.44,2021-07-19 00:00:00,ELET6
73.77,2021-07-19 00:00:00,UNIP6
33.82,2021-07-19 00:00:00,HYPE3
42.7,2021-07-19 00:00:00,ELET3
41.85,2021-07-19 00:00:00,RRRP3
22.06,2021-07-19 00:00:00,CPFE3
18.15,2021-07-19 00:00:00,RECV3
31.67,2021-07-19 00:00:00,SMTO3
18.26,2021-07-19 00:00:00,LOGN3
38.9,2021-07-19 00:00:00,SLCE3
22.04,2021-07-20 00:00:00,CPFE3
42,2021-07-20 00:00:00,RRRP3
33.43,2021-07-20 00:00:00,HYPE3
42.62,2021-07-20 00:00:00,ELET3
41.41,2021-07-20 00:00:00,ELET6
40.53,2021-07-20 00:00:00,SLCE3
74.76,2021-07-20 00:00:00,UNIP6
18.56,2021-07-20 00:00:00,LOGN3
32.56,2021-07-20 00:00:00,SMTO3
18.37,2021-07-20 00:00:00,RECV3
32.49,2021-07-21 00:00:00,SMTO3
22.18,2021-07-21 00:00:00,CPFE3
42.09,2021-07-21 00:00:00,RRRP3
33.44,2021-07-21 00:00:00,HYPE3
18.96,2021-07-21 00:00:00,RECV3
42.39,2021-07-21 00:00:00,ELET3
18.39,2021-07-21 00:00:00,LOGN3
39.86,2021-07-21 00:00:00,SLCE3
41.26,2021-07-21 00:00:00,ELET6
76.23,2021-07-21 00:00:00,UNIP6
42.46,2021-07-22 00:00:00,ELET3
34.2,2021-07-22 00:00:00,HYPE3
41.45,2021-07-22 00:00:00,ELET6
22.34,2021-07-22 00:00:00,CPFE3
76.19,2021-07-22 00:00:00,UNIP6
32.44,2021-07-22 00:00:00,SMTO3
39.93,2021-07-22 00:00:00,SLCE3
18.66,2021-07-22 00:00:00,LOGN3
42.54,2021-07-22 00:00:00,RRRP3
18.87,2021-07-22 00:00:00,RECV3
32.29,2021-07-23 00:00:00,SMTO3
42.2,2021-07-23 00:00:00,RRRP3
18.61,2021-07-23 00:00:00,LOGN3
21.99,2021-07-23 00:00:00,CPFE3
18.87,2021-07-23 00:00:00,RECV3
41.54,2021-07-23 00:00:00,ELET3
40.5,2021-07-23 00:00:00,ELET6
74.43,2021-07-23 00:00:00,UNIP6
39.87,2021-07-23 00:00:00,SLCE3
35.41,2021-07-23 00:00:00,HYPE3
31.95,2021-07-26 00:00:00,SMTO3
21.86,2021-07-26 00:00:00,CPFE3
40.28,2021-07-26 00:00:00,ELET6
18.4,2021-07-26 00:00:00,LOGN3
41.52,2021-07-26 00:00:00,ELET3
35.39,2021-07-26 00:00:00,HYPE3
42.4,2021-07-26 00:00:00,RRRP3
18.43,2021-07-26 00:00:00,RECV3
39.59,2021-07-26 00:00:00,SLCE3
73.84,2021-07-26 00:00:00,UNIP6
31.47,2021-07-27 00:00:00,SMTO3
40.1,2021-07-27 00:00:00,RRRP3
22.27,2021-07-27 00:00:00,CPFE3
18.07,2021-07-27 00:00:00,RECV3
39.26,2021-07-27 00:00:00,SLCE3
34.56,2021-07-27 00:00:00,HYPE3
40.45,2021-07-27 00:00:00,ELET6
18.06,2021-07-27 00:00:00,LOGN3
73.59,2021-07-27 00:00:00,UNIP6
41.71,2021-07-27 00:00:00,ELET3
18.28,2021-07-28 00:00:00,LOGN3
40.05,2021-07-28 00:00:00,RRRP3
22.27,2021-07-28 00:00:00,CPFE3
35.34,2021-07-28 00:00:00,HYPE3
41.05,2021-07-28 00:00:00,ELET6
17.69,2021-07-28 00:00:00,RECV3
31.44,2021-07-28 00:00:00,SMTO3
41.91,2021-07-28 00:00:00,ELET3
40,2021-07-28 00:00:00,SLCE3
74.4,2021-07-28 00:00:00,UNIP6
35.61,2021-07-29 00:00:00,HYPE3
21.74,2021-07-29 00:00:00,CPFE3
39.25,2021-07-29 00:00:00,RRRP3
40.02,2021-07-29 00:00:00,SLCE3
74.04,2021-07-29 00:00:00,UNIP6
18.17,2021-07-29 00:00:00,RECV3
41.51,2021-07-29 00:00:00,ELET3
18.5,2021-07-29 00:00:00,LOGN3
31.31,2021-07-29 00:00:00,SMTO3
40.38,2021-07-29 00:00:00,ELET6
17.77,2021-07-30 00:00:00,RECV3
39.51,2021-07-30 00:00:00,ELET3
34.8,2021-07-30 00:00:00,HYPE3
39.03,2021-07-30 00:00:00,SLCE3
38.71,2021-07-30 00:00:00,RRRP3
18.05,2021-07-30 00:00:00,LOGN3
39.01,2021-07-30 00:00:00,ELET6
71.7,2021-07-30 00:00:00,UNIP6
30.12,2021-07-30 00:00:00,SMTO3
21.3,2021-07-30 00:00:00,CPFE3
36.12,2021-08-02 00:00:00,HYPE3
18.28,2021-08-02 00:00:00,LOGN3
39.03,2021-08-02 00:00:00,ELET6
21.38,2021-08-02 00:00:00,CPFE3
39.68,2021-08-02 00:00:00,SLCE3
40.62,2021-08-02 00:00:00,RRRP3
39.57,2021-08-02 00:00:00,ELET3
18.13,2021-08-02 00:00:00,RECV3
71.97,2021-08-02 00:00:00,UNIP6
30.4,2021-08-02 00:00:00,SMTO3
39.78,2021-08-03 00:00:00,ELET3
30.64,2021-08-03 00:00:00,SMTO3
21.47,2021-08-03 00:00:00,CPFE3
18.18,2021-08-03 00:00:00,RECV3
72.86,2021-08-03 00:00:00,UNIP6
39.12,2021-08-03 00:00:00,ELET6
40.98,2021-08-03 00:00:00,RRRP3
35.9,2021-08-03 00:00:00,HYPE3
39.42,2021-08-03 00:00:00,SLCE3
18.46,2021-08-03 00:00:00,LOGN3
36,2021-08-04 00:00:00,HYPE3
37.78,2021-08-04 00:00:00,SLCE3
39.72,2021-08-04 00:00:00,ELET3
39.85,2021-08-04 00:00:00,RRRP3
18.35,2021-08-04 00:00:00,LOGN3
30.37,2021-08-04 00:00:00,SMTO3
73.39,2021-08-04 00:00:00,UNIP6
21.57,2021-08-04 00:00:00,CPFE3
38.78,2021-08-04 00:00:00,ELET6
17.26,2021-08-04 00:00:00,RECV3
75.03,2021-08-05 00:00:00,UNIP6
35.58,2021-08-05 00:00:00,HYPE3
21.04,2021-08-05 00:00:00,CPFE3
18.19,2021-08-05 00:00:00,LOGN3
37.7,2021-08-05 00:00:00,SLCE3
38.9,2021-08-05 00:00:00,ELET3
39.3,2021-08-05 00:00:00,RRRP3
38.29,2021-08-05 00:00:00,ELET6
29.94,2021-08-05 00:00:00,SMTO3
17.38,2021-08-05 00:00:00,RECV3
16.87,2021-08-06 00:00:00,RECV3
75.34,2021-08-06 00:00:00,UNIP6
38.64,2021-08-06 00:00:00,RRRP3
18.46,2021-08-06 00:00:00,LOGN3
35.51,2021-08-06 00:00:00,HYPE3
39.35,2021-08-06 00:00:00,ELET6
40.49,2021-08-06 00:00:00,ELET3
21.04,2021-08-06 00:00:00,CPFE3
37.06,2021-08-06 00:00:00,SLCE3
29.57,2021-08-06 00:00:00,SMTO3
35.8,2021-08-09 00:00:00,HYPE3
38.6,2021-08-09 00:00:00,RRRP3
29.95,2021-08-09 00:00:00,SMTO3
77.72,2021-08-09 00:00:00,UNIP6
39.73,2021-08-09 00:00:00,ELET3
37.52,2021-08-09 00:00:00,SLCE3
17.07,2021-08-09 00:00:00,RECV3
21.17,2021-08-09 00:00:00,CPFE3
38.91,2021-08-09 00:00:00,ELET6
19.22,2021-08-09 00:00:00,LOGN3
20.86,2021-08-10 00:00:00,CPFE3
37.34,2021-08-10 00:00:00,SLCE3
38.35,2021-08-10 00:00:00,ELET6
17.52,2021-08-10 00:00:00,RECV3
18.97,2021-08-10 00:00:00,LOGN3
35.5,2021-08-10 00:00:00,HYPE3
37.96,2021-08-10 00:00:00,RRRP3
77.41,2021-08-10 00:00:00,UNIP6
31.31,2021-08-10 00:00:00,SMTO3
39.18,2021-08-10 00:00:00,ELET3
18.77,2021-08-11 00:00:00,LOGN3
31.31,2021-08-11 00:00:00,SMTO3
37.9,2021-08-11 00:00:00,RRRP3
35.77,2021-08-11 00:00:00,HYPE3
18.08,2021-08-11 00:00:00,RECV3
79.53,2021-08-11 00:00:00,UNIP6
38.44,2021-08-11 00:00:00,ELET6
20.61,2021-08-11 00:00:00,CPFE3
39.11,2021-08-11 00:00:00,ELET3
37.78,2021-08-11 00:00:00,SLCE3
37.67,2021-08-12 00:00:00,ELET6
38.49,2021-08-12 00:00:00,ELET3
18.05,2021-08-12 00:00:00,LOGN3
37.73,2021-08-12 00:00:00,SLCE3
20.52,2021-08-12 00:00:00,CPFE3
37.58,2021-08-12 00:00:00,RRRP3
79.06,2021-08-12 00:00:00,UNIP6
35.32,2021-08-12 00:00:00,HYPE3
17.88,2021-08-12 00:00:00,RECV3
30.84,2021-08-12 00:00:00,SMTO3
17.25,2021-08-13 00:00:00,LOGN3
22.22,2021-08-13 00:00:00,CPFE3
36.16,2021-08-13 00:00:00,RRRP3
17.38,2021-08-13 00:00:00,RECV3
38.3,2021-08-13 00:00:00,ELET3
31.11,2021-08-13 00:00:00,SMTO3
37.43,2021-08-13 00:00:00,ELET6
35.7,2021-08-13 00:00:00,HYPE3
37.65,2021-08-13 00:00:00,SLCE3
78.89,2021-08-13 00:00:00,UNIP6
30.43,2021-08-16 00:00:00,SMTO3
22.68,2021-08-16 00:00:00,CPFE3
37.07,2021-08-16 00:00:00,ELET3
34.65,2021-08-16 00:00:00,HYPE3
36.56,2021-08-16 00:00:00,ELET6
16.15,2021-08-16 00:00:00,RECV3
16.06,2021-08-16 00:00:00,LOGN3
37.12,2021-08-16 00:00:00,SLCE3
33.8,2021-08-16 00:00:00,RRRP3
75.6,2021-08-16 00:00:00,UNIP6
32.52,2021-08-17 00:00:00,RRRP3
22.71,2021-08-17 00:00:00,CPFE3
36.31,2021-08-17 00:00:00,ELET6
37.16,2021-08-17 00:00:00,ELET3
16.21,2021-08-17 00:00:00,LOGN3
29.64,2021-08-17 00:00:00,SMTO3
33.72,2021-08-17 00:00:00,HYPE3
36.07,2021-08-17 00:00:00,SLCE3
15.5,2021-08-17 00:00:00,RECV3
72.9,2021-08-17 00:00:00,UNIP6
36.53,2021-08-18 00:00:00,ELET3
14.96,2021-08-18 00:00:00,RECV3
22.25,2021-08-18 00:00:00,CPFE3
36.19,2021-08-18 00:00:00,SLCE3
33.21,2021-08-18 00:00:00,HYPE3
36.16,2021-08-18 00:00:00,ELET6
33,2021-08-18 00:00:00,RRRP3
15.5,2021-08-18 00:00:00,LOGN3
30.22,2021-08-18 00:00:00,SMTO3
73.29,2021-08-18 00:00:00,UNIP6
23.17,2021-08-19 00:00:00,CPFE3
34.25,2021-08-19 00:00:00,HYPE3
31.31,2021-08-19 00:00:00,SMTO3
73.26,2021-08-19 00:00:00,UNIP6
37.21,2021-08-19 00:00:00,ELET3
15.62,2021-08-19 00:00:00,LOGN3
36.71,2021-08-19 00:00:00,ELET6
33.8,2021-08-19 00:00:00,RRRP3
15.5,2021-08-19 00:00:00,RECV3
36.91,2021-08-19 00:00:00,SLCE3
34.62,2021-08-20 00:00:00,HYPE3
36.58,2021-08-20 00:00:00,SLCE3
31.54,2021-08-20 00:00:00,SMTO3
23.59,2021-08-20 00:00:00,CPFE3
34.93,2021-08-20 00:00:00,RRRP3
74.31,2021-08-20 00:00:00,UNIP6
15.1,2021-08-20 00:00:00,RECV3
36.91,2021-08-20 00:00:00,ELET6
15.47,2021-08-20 00:00:00,LOGN3
37.43,2021-08-20 00:00:00,ELET3
36.9,2021-08-23 00:00:00,ELET3
36.57,2021-08-23 00:00:00,ELET6
31.76,2021-08-23 00:00:00,SMTO3
36.7,2021-08-23 00:00:00,SLCE3
15.3,2021-08-23 00:00:00,LOGN3
74.1,2021-08-23 00:00:00,UNIP6
23.3,2021-08-23 00:00:00,CPFE3
34.47,2021-08-23 00:00:00,HYPE3
15.79,2021-08-23 00:00:00,RECV3
34.5,2021-08-23 00:00:00,RRRP3
38.34,2021-08-24 00:00:00,ELET3
37.79,2021-08-24 00:00:00,ELET6
24.19,2021-08-24 00:00:00,CPFE3
76.6,2021-08-24 00:00:00,UNIP6
37.1,2021-08-24 00:00:00,SLCE3
15.42,2021-08-24 00:00:00,LOGN3
36.86,2021-08-24 00:00:00,RRRP3
33.96,2021-08-24 00:00:00,HYPE3
32.06,2021-08-24 00:00:00,SMTO3
16.29,2021-08-24 00:00:00,RECV3
36.2,2021-08-25 00:00:00,RRRP3
37.93,2021-08-25 00:00:00,ELET6
34.2,2021-08-25 00:00:00,HYPE3
32.75,2021-08-25 00:00:00,SMTO3
38.33,2021-08-25 00:00:00,ELET3
15.84,2021-08-25 00:00:00,LOGN3
36.8,2021-08-25 00:00:00,SLCE3
16.67,2021-08-25 00:00:00,RECV3
76.55,2021-08-25 00:00:00,UNIP6
24.41,2021-08-25 00:00:00,CPFE3
35.35,2021-08-26 00:00:00,RRRP3
31.45,2021-08-26 00:00:00,SMTO3
75.95,2021-08-26 00:00:00,UNIP6
24.23,2021-08-26 00:00:00,CPFE3
37.56,2021-08-26 00:00:00,ELET6
15.74,2021-08-26 00:00:00,LOGN3
38.1,2021-08-26 00:00:00,ELET3
33.72,2021-08-26 00:00:00,HYPE3
35.82,2021-08-26 00:00:00,SLCE3
16.36,2021-08-26 00:00:00,RECV3
33.67,2021-08-27 00:00:00,HYPE3
31.8,2021-08-27 00:00:00,SMTO3
37.59,2021-08-27 00:00:00,ELET6
37.9,2021-08-27 00:00:00,RRRP3
24.38,2021-08-27 00:00:00,CPFE3
17.5,2021-08-27 00:00:00,RECV3
76.04,2021-08-27 00:00:00,UNIP6
36.21,2021-08-27 00:00:00,SLCE3
16.27,2021-08-27 00:00:00,LOGN3
38.12,2021-08-27 00:00:00,ELET3
36.47,2021-08-30 00:00:00,SLCE3
17.68,2021-08-30 00:00:00,RECV3
74.53,2021-08-30 00:00:00,UNIP6
16.18,2021-08-30 00:00:00,LOGN3
36.89,2021-08-30 00:00:00,ELET6
37.25,2021-08-30 00:00:00,ELET3
31.93,2021-08-30 00:00:00,SMTO3
33.55,2021-08-30 00:00:00,HYPE3
38.79,2021-08-30 00:00:00,RRRP3
24.41,2021-08-30 00:00:00,CPFE3
35.34,2021-08-31 00:00:00,SLCE3
38.44,2021-08-31 00:00:00,RRRP3
31.03,2021-08-31 00:00:00,SMTO3
15.83,2021-08-31 00:00:00,LOGN3
36.94,2021-08-31 00:00:00,ELET3
34.72,2021-08-31 00:00:00,HYPE3
73.44,2021-08-31 00:00:00,UNIP6
17.5,2021-08-31 00:00:00,RECV3
36.34,2021-08-31 00:00:00,ELET6
24.43,2021-08-31 00:00:00,CPFE3
37.46,2021-09-01 00:00:00,RRRP3
73.67,2021-09-01 00:00:00,UNIP6
15.57,2021-09-01 00:00:00,LOGN3
40.07,2021-09-01 00:00:00,SLCE3
31.7,2021-09-01 00:00:00,SMTO3
16.74,2021-09-01 00:00:00,RECV3
24.31,2021-09-01 00:00:00,CPFE3
37.97,2021-09-01 00:00:00,ELET3
37.27,2021-09-01 00:00:00,ELET6
34.2,2021-09-01 00:00:00,HYPE3
30.89,2021-09-02 00:00:00,SMTO3
24.14,2021-09-02 00:00:00,CPFE3
37.2,2021-09-02 00:00:00,RRRP3
73.83,2021-09-02 00:00:00,UNIP6
16.34,2021-09-02 00:00:00,RECV3
38.64,2021-09-02 00:00:00,SLCE3
36.07,2021-09-02 00:00:00,ELET3
35.69,2021-09-02 00:00:00,ELET6
14.99,2021-09-02 00:00:00,LOGN3
33.27,2021-09-02 00:00:00,HYPE3
16.44,2021-09-03 00:00:00,RECV3
36.52,2021-09-03 00:00:00,ELET3
15.06,2021-09-03 00:00:00,LOGN3
24.24,2021-09-03 00:00:00,CPFE3
36.91,2021-09-03 00:00:00,RRRP3
73.66,2021-09-03 00:00:00,UNIP6
33.66,2021-09-03 00:00:00,HYPE3
38.43,2021-09-03 00:00:00,SLCE3
36.39,2021-09-03 00:00:00,ELET6
30.06,2021-09-03 00:00:00,SMTO3
39.03,2021-09-06 00:00:00,SLCE3
15.55,2021-09-06 00:00:00,LOGN3
36.91,2021-09-06 00:00:00,ELET6
37.1,2021-09-06 00:00:00,ELET3
75.04,2021-09-06 00:00:00,UNIP6
30.84,2021-09-06 00:00:00,SMTO3
37.57,2021-09-06 00:00:00,RRRP3
24.44,2021-09-06 00:00:00,CPFE3
16.29,2021-09-06 00:00:00,RECV3
33.94,2021-09-06 00:00:00,HYPE3
15.64,2021-09-08 00:00:00,RECV3
24,2021-09-08 00:00:00,CPFE3
35.1,2021-09-08 00:00:00,RRRP3
33.62,2021-09-08 00:00:00,ELET6
38.05,2021-09-08 00:00:00,SLCE3
33.66,2021-09-08 00:00:00,ELET3
29.34,2021-09-08 00:00:00,SMTO3
32.8,2021-09-08 00:00:00,HYPE3
71.71,2021-09-08 00:00:00,UNIP6
14.58,2021-09-08 00:00:00,LOGN3
30.43,2021-09-09 00:00:00,SMTO3
33.97,2021-09-09 00:00:00,HYPE3
24.71,2021-09-09 00:00:00,CPFE3
35.7,2021-09-09 00:00:00,ELET3
72.68,2021-09-09 00:00:00,UNIP6
39.2,2021-09-09 00:00:00,SLCE3
35.07,2021-09-09 00:00:00,RRRP3
15.94,2021-09-09 00:00:00,RECV3
35.29,2021-09-09 00:00:00,ELET6
14.91,2021-09-09 00:00:00,LOGN3
24.75,2021-09-10 00:00:00,CPFE3
34.25,2021-09-10 00:00:00,RRRP3
30.11,2021-09-10 00:00:00,SMTO3
14.42,2021-09-10 00:00:00,LOGN3
33.67,2021-09-10 00:00:00,HYPE3
38.69,2021-09-10 00:00:00,SLCE3
35.6,2021-09-10 00:00:00,ELET6
15.39,2021-09-10 00:00:00,RECV3
74.01,2021-09-10 00:00:00,UNIP6
35.71,2021-09-10 00:00:00,ELET3
36.48,2021-09-13 00:00:00,ELET6
36.85,2021-09-13 00:00:00,ELET3
74.79,2021-09-13 00:00:00,UNIP6
16.39,2021-09-13 00:00:00,RECV3
33.98,2021-09-13 00:00:00,HYPE3
30.7,2021-09-13 00:00:00,SMTO3
38.48,2021-09-13 00:00:00,SLCE3
35.46,2021-09-13 00:00:00,RRRP3
24.76,2021-09-13 00:00:00,CPFE3
15.24,2021-09-13 00:00:00,LOGN3
24.73,2021-09-14 00:00:00,CPFE3
16.64,2021-09-14 00:00:00,RECV3
37.17,2021-09-14 00:00:00,ELET6
37.5,2021-09-14 00:00:00,ELET3
33.97,2021-09-14 00:00:00,HYPE3
75.28,2021-09-14 00:00:00,UNIP6
38.2,2021-09-14 00:00:00,SLCE3
31.3,2021-09-14 00:00:00,SMTO3
15.34,2021-09-14 00:00:00,LOGN3
35.23,2021-09-14 00:00:00,RRRP3
33.44,2021-09-15 00:00:00,HYPE3
24.62,2021-09-15 00:00:00,CPFE3
37.31,2021-09-15 00:00:00,ELET3
36.81,2021-09-15 00:00:00,ELET6
31.4,2021-09-15 00:00:00,SMTO3
38.27,2021-09-15 00:00:00,SLCE3
17.26,2021-09-15 00:00:00,RECV3
36.13,2021-09-15 00:00:00,RRRP3
14.95,2021-09-15 00:00:00,LOGN3
75.53,2021-09-15 00:00:00,UNIP6
20,2021-09-16 00:00:00,LOGN3
35.81,2021-09-16 00:00:00,RRRP3
36.75,2021-09-16 00:00:00,ELET6
73.36,2021-09-16 00:00:00,UNIP6
17.33,2021-09-16 00:00:00,RECV3
31.5,2021-09-16 00:00:00,SMTO3
32.73,2021-09-16 00:00:00,HYPE3
38.46,2021-09-16 00:00:00,SLCE3
37,2021-09-16 00:00:00,ELET3
24.54,2021-09-16 00:00:00,CPFE3
32.67,2021-09-17 00:00:00,HYPE3
37.15,2021-09-17 00:00:00,ELET3
17.16,2021-09-17 00:00:00,RECV3
36.79,2021-09-17 00:00:00,ELET6
72.19,2021-09-17 00:00:00,UNIP6
30.46,2021-09-17 00:00:00,SMTO3
34.23,2021-09-17 00:00:00,RRRP3
38.07,2021-09-17 00:00:00,SLCE3
24.66,2021-09-17 00:00:00,CPFE3
21.5,2021-09-17 00:00:00,LOGN3
30,2021-09-20 00:00:00,SMTO3
36.37,2021-09-20 00:00:00,ELET6
65.62,2021-09-20 00:00:00,UNIP6
36.47,2021-09-20 00:00:00,SLCE3
32.35,2021-09-20 00:00:00,HYPE3
21.22,2021-09-20 00:00:00,LOGN3
36.35,2021-09-20 00:00:00,ELET3
31.89,2021-09-20 00:00:00,RRRP3
15.57,2021-09-20 00:00:00,RECV3
24.47,2021-09-20 00:00:00,CPFE3
37.21,2021-09-21 00:00:00,ELET3
15.89,2021-09-21 00:00:00,RECV3
36.34,2021-09-21 00:00:00,SLCE3
30.39,2021-09-21 00:00:00,SMTO3
37.09,2021-09-21 00:00:00,ELET6
63.33,2021-09-21 00:00:00,UNIP6
31.99,2021-09-21 00:00:00,HYPE3
24.85,2021-09-21 00:00:00,CPFE3
21.6,2021-09-21 00:00:00,LOGN3
32.9,2021-09-21 00:00:00,RRRP3
34.33,2021-09-22 00:00:00,RRRP3
36.8,2021-09-22 00:00:00,SLCE3
21.69,2021-09-22 00:00:00,LOGN3
